DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
24-Aug-18,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,23,25,24,25.5,-1.5,5.88%,"1,500",NaN
24-Aug-18,UCHM,Uchumi Supermarket Plc,0.23,0.4,1.4,1.5,1.4,1.4,NaN,NaN,"4,700",NaN
24-Aug-18,SCAN,WPP ScanGroup Plc,11,25,16,16.2,16.15,16,0.15,0.94%,"3,000",NaN
24-Aug-18,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,NaN,NaN,NaN,NaN
24-Aug-18,BAMB,Bamburi Cement Ltd,26,120,181,187,181,182,-1,0.55%,"22,000",NaN
24-Aug-18,CRWN,Crown Paints Kenya Plc,45,85,72,72,72,79,-7,8.86%,200,NaN
24-Aug-18,CABL,East African Cables Ltd,1.44,3.98,3.3,3.4,3.3,3.4,-0.1,2.94%,"5,800",NaN
24-Aug-18,PORT,East African Portland Cement Ltd,12.6,18.5,18.9,18.9,18.9,18.9,NaN,NaN,NaN,NaN
24-Aug-18,KENO,KenolKobil Ltd,12.8,23,17.2,17.45,17.25,17.45,-0.2,1.15%,"182,500",NaN
24-Aug-18,KEGN,Kenya Electricity Generating Company Plc,4,6.5,6.55,6.8,6.55,6.55,NaN,NaN,"69,300",NaN
24-Aug-18,KPLC-P4,KPLC-P4,5,5,5,5,5,5,NaN,NaN,NaN,NaN
24-Aug-18,KPLC-P7,KPLC-P7,6,6,6,6,6,6,NaN,NaN,NaN,NaN
24-Aug-18,KPLC,Kenya Power and Lighting Company Plc,1.63,4.1,5.8,6,5.9,6,-0.1,1.67%,"599,400",NaN
24-Aug-18,TOTL,Total Kenya Ltd,22,30,29.25,31,30.75,30.5,0.25,0.82%,"23,900",NaN
24-Aug-18,UMME,Umeme Ltd,5.68,8.6,8.8,8.8,8.8,9.75,-0.95,9.74%,"17,600",NaN
24-Aug-18,BRIT,Britam Holdings Plc,5.7,10.65,13.15,13.6,13.2,13.25,-0.05,0.38%,"55,700",NaN
24-Aug-18,CIC,CIC Insurance Group Ltd,2,3.65,4.55,4.85,4.65,4.85,-0.2,4.12%,"90,700",NaN
24-Aug-18,JUB,Jubilee Holdings Ltd,225,380,501,501,501,501,NaN,NaN,400,NaN
24-Aug-18,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,16.5,16.75,16.5,16.75,-0.25,1.49%,"242,600",4.13
24-Aug-18,LBTY,Liberty Kenya Holdings Ltd,6.8,11,12.8,13.45,13.3,13.45,-0.15,1.12%,500,NaN
24-Aug-18,SLAM,Sanlam Kenya Plc,12.8,19.55,23.5,23.5,23.5,24,-0.5,2.08%,300,NaN
24-Aug-18,CTUM,Centum Investment Company Plc,19.6,33.5,33.5,34.5,34,33.95,0.05,0.15%,"223,400",NaN
24-Aug-18,HAFR,Home Afrika Ltd,0.3,0.69,0.7,0.75,0.7,0.7,NaN,NaN,"17,400",NaN
24-Aug-18,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",NaN,NaN,NaN,NaN
24-Aug-18,OCH,Olympia Capital Holdings Ltd,1.9,2.9,3.15,3.15,3.15,3.1,0.05,1.61%,200,NaN
24-Aug-18,TCL,Trans-Century Plc,1.42,4,3.3,3.5,3.45,3.3,0.15,4.55%,"17,400",NaN
24-Aug-18,NSE,Nairobi Securities Exchange Plc,6.5,13,16.8,17.9,17,17.05,-0.05,0.29%,"1,115,100",NaN
24-Aug-18,BOC,BOC Kenya Plc,53,72,94,94,94,94,NaN,NaN,NaN,NaN
24-Aug-18,BAT,British American Tobacco Kenya Plc,305,545,618,618,618,619,-1,0.16%,100,NaN
24-Aug-18,CARB,Carbacid Investments Plc,7.1,9.4,11,12,11.9,11.9,NaN,NaN,"16,000",NaN
24-Aug-18,EABL,East African Breweries Ltd,135,222.25,200,209,205,209,-4,1.91%,"83,200",NaN
24-Aug-18,FTGH,Flame Tree Group Holdings Ltd,0.76,3,3.9,3.95,3.9,3.6,0.3,8.33%,"22,900",NaN
24-Aug-18,ORCH,Kenya Orchards Ltd,12.25,12.6,82,82,82,82,NaN,NaN,NaN,NaN
24-Aug-18,MSC,Mumias Sugar Company Ltd,0.27,0.39,0.75,0.8,0.75,0.75,NaN,NaN,"93,600",NaN
24-Aug-18,UNGA,Unga Group Ltd,26.1,36.5,40,40,40,40.25,-0.25,0.62%,800,NaN
24-Aug-18,SCOM,Safaricom Plc,23.5,33.5,29,29.25,29,29,NaN,NaN,"2,498,300",NaN
24-Aug-18,FAHR,Stanlib Fahari Income-REIT,5.5,10,10.2,10.2,10.2,10.2,NaN,NaN,500,NaN
24-Aug-18,GLD,ABSA NewGold ETF,"1,235.00","1,835.00","1,220.00","1,220.00","1,220.00","1,220.00",NaN,NaN,NaN,NaN
24-Aug-18,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,214.31,216.89,215.26,216.04,-0.78,0.36%,NaN,NaN
24-Aug-18,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,223.21,225.54,223.94,224.21,-0.27,0.12%,NaN,NaN
24-Aug-18,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","3,296.26","3,296.26","3,296.26","3,305.29",-9.03,0.27%,NaN,NaN
24-Aug-18,^N25I,NSE 25-Share Index,"2,943.60","4,207.90","4,443.70","4,443.70","4,443.70","4,446.74",-3.04,0.07%,NaN,NaN
24-Aug-18,^NASI,NSE All-Share Index,124.3,171.36,172.98,172.98,172.98,173.31,-0.33,0.19%,NaN,NaN
24-Aug-18,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,513.07","2,242.89","1,997.35","1,997.35","1,997.35","1,999.92",-2.57,0.13%,NaN,NaN
24-Aug-18,^ZKEQTU,Zamara Kenya Equity Index (USD),"1,225.28","1,905.40","1,706.92","1,706.92","1,706.92","1,710.81",-3.89,0.23%,NaN,NaN
27-Aug-18,EGAD,Eaagads Ltd,8.2,14,20,20,20,20,NaN,NaN,NaN,NaN
27-Aug-18,KUKZ,Kakuzi Plc,300,423.5,310,320,316,320,-4,1.25%,"1,500",NaN
27-Aug-18,KAPC,Kapchorua Tea Kenya Plc,59,95,95,96,95,98,-3,3.06%,300,NaN
27-Aug-18,LIMT,Limuru Tea Plc,385,475,500,500,500,500,NaN,NaN,NaN,NaN
27-Aug-18,SASN,Sasini Plc,14.8,19,21,21.5,21,21.25,-0.25,1.18%,"1,700",NaN
27-Aug-18,WTK,Williamson Tea Kenya Plc,92,165,167,169,167,168,-1,0.60%,"5,200",NaN
27-Aug-18,CGEN,Car and General (K) Ltd,20,26,19.5,19.5,19.5,19.2,0.3,1.56%,"4,000",NaN
27-Aug-18,ABSA,ABSA Bank Kenya Plc,8.96,14.2,11.6,11.8,11.6,11.75,-0.15,1.28%,"232,100",NaN
27-Aug-18,COOP,Co-operative Bank of Kenya Ltd,10.5,17,15,17,15.95,16.6,-0.65,3.92%,"281,100",NaN
27-Aug-18,DTK,Diamond Trust Bank Kenya Ltd,67,127,184,184,184,193,-9,4.66%,900,NaN
27-Aug-18,EQTY,Equity Group Holdings Plc,30.5,55.5,49,50,49.25,49.75,-0.5,1.01%,"3,154,700",NaN
27-Aug-18,HFCK,HF Group Ltd,3.49,7.9,7.2,7.5,7.32,7.5,-0.18,2.40%,"10,300",NaN
27-Aug-18,IMH,I & M Holdings Plc,43.1,59,105,105,105,105,NaN,NaN,"32,900",52.5
27-Aug-18,KCB,KCB Group Plc,33.75,55.5,47.25,48.5,47.5,48,-0.5,1.04%,"421,800",NaN
27-Aug-18,NBK,National Bank of Kenya Ltd,3.4,4.33,5.5,6,5.85,6.05,-0.2,3.31%,"6,300",NaN
27-Aug-18,NCBA,NCBA Group Plc,24.9,40,31.5,33.25,32.45,32.8,-0.35,1.07%,"21,700",NaN
27-Aug-18,SBIC,Stanbic Holdings Plc,76,118.5,101,101,101,107,-6,5.61%,400,NaN
27-Aug-18,SCBK,Standard Chartered Bank Kenya Ltd,155,220,202,210,204.5,206.75,-2.25,1.09%,"6,400",NaN
27-Aug-18,DCON,Deacons (East Africa) Plc,0.45,0.45,0.85,0.9,0.85,0.9,-0.05,5.56%,"11,700",NaN
27-Aug-18,EVRD,Eveready East Africa Ltd,0.75,1.28,1.35,1.4,1.35,1.35,NaN,NaN,"3,000",NaN
27-Aug-18,XPRS,Express Kenya Plc,3.5,7.34,5,5,5,5,NaN,NaN,NaN,NaN
27-Aug-18,KQ,Kenya Airways Plc,0.8,4.95,10.5,10.7,10.55,10.8,-0.25,2.31%,"20,400",NaN
27-Aug-18,LKL,Longhorn Publishers Plc,4.26,8.2,4.65,4.65,4.65,4.4,0.25,5.68%,300,NaN
27-Aug-18,NBV,Nairobi Business Ventures Ltd,0.49,0.99,1.75,1.75,1.75,1.75,NaN,NaN,"4,100",NaN
27-Aug-18,NMG,Nation Media Group Plc,10.9,48,85,86,85.5,86,-0.5,0.58%,"2,400",NaN
27-Aug-18,SMER,Sameer Africa Plc,1.91,4.69,2.5,2.7,2.6,2.55,0.05,1.96%,"3,300",NaN
27-Aug-18,SGL,Standard Group Plc,18,31,28.25,28.25,28.25,28,0.25,0.89%,100,NaN
27-Aug-18,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,23,25,23.5,24,-0.5,2.08%,"3,400",NaN
27-Aug-18,UCHM,Uchumi Supermarket Plc,0.23,0.4,1.4,1.45,1.4,1.4,NaN,NaN,"10,500",NaN
27-Aug-18,SCAN,WPP ScanGroup Plc,11,25,15.3,16.1,15.6,16.15,-0.55,3.41%,"4,100",NaN
27-Aug-18,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,NaN,NaN,NaN,NaN
27-Aug-18,BAMB,Bamburi Cement Ltd,24.9,115,181,181,181,181,NaN,NaN,"1,000",NaN
27-Aug-18,CRWN,Crown Paints Kenya Plc,45,85,70,79,78.5,72,6.5,9.03%,"3,600",NaN
27-Aug-18,CABL,East African Cables Ltd,1.44,3.98,3,3.4,3.2,3.3,-0.1,3.03%,"8,200",NaN
27-Aug-18,PORT,East African Portland Cement Ltd,12.6,18.5,18.9,18.9,18.9,18.9,NaN,NaN,NaN,NaN
27-Aug-18,KENO,KenolKobil Ltd,12.8,23,17.2,17.25,17.2,17.25,-0.05,0.29%,"22,300",NaN
27-Aug-18,KEGN,Kenya Electricity Generating Company Plc,4,6.3,6.5,6.75,6.55,6.55,NaN,NaN,"147,700",NaN
27-Aug-18,KPLC-P4,KPLC-P4,5,5,5,5,5,5,NaN,NaN,NaN,NaN
27-Aug-18,KPLC-P7,KPLC-P7,6,6,6,6,6,6,NaN,NaN,NaN,NaN
27-Aug-18,KPLC,Kenya Power and Lighting Company Plc,1.63,4.1,5.8,6,5.85,5.9,-0.05,0.85%,"64,700",NaN
27-Aug-18,TOTL,Total Kenya Ltd,22,30,31,31,31,30.75,0.25,0.81%,200,NaN
27-Aug-18,UMME,Umeme Ltd,5.68,8.6,8.8,9,8.85,8.8,0.05,0.57%,"15,100",NaN
27-Aug-18,BRIT,Britam Holdings Plc,5.7,10.65,13.25,13.8,13.35,13.2,0.15,1.14%,"35,700",NaN
27-Aug-18,CIC,CIC Insurance Group Ltd,2,3.65,4.6,4.9,4.6,4.65,-0.05,1.08%,"39,600",NaN
27-Aug-18,JUB,Jubilee Holdings Ltd,225,380,501,501,501,501,NaN,NaN,NaN,NaN
27-Aug-18,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,16.45,16.8,16.8,16.5,0.3,1.82%,"1,427,700",4.2
27-Aug-18,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,13.45,13.45,13.45,13.3,0.15,1.13%,500,NaN
27-Aug-18,SLAM,Sanlam Kenya Plc,12.8,19.5,24,24,24,23.5,0.5,2.13%,"90,300",NaN
27-Aug-18,CTUM,Centum Investment Company Plc,19.6,33.5,33.5,34.5,34.15,34,0.15,0.44%,"25,100",NaN
27-Aug-18,HAFR,Home Afrika Ltd,0.3,0.69,0.7,0.75,0.7,0.7,NaN,NaN,"59,400",NaN
27-Aug-18,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",NaN,NaN,NaN,NaN
27-Aug-18,OCH,Olympia Capital Holdings Ltd,1.9,2.9,3.05,3.15,3.05,3.15,-0.1,3.17%,"8,800",NaN
27-Aug-18,TCL,Trans-Century Plc,1.42,3.95,3.2,3.75,3.45,3.45,NaN,NaN,"3,600",NaN
27-Aug-18,NSE,Nairobi Securities Exchange Plc,6.5,13,17.05,17.2,17.05,17,0.05,0.29%,"8,100",NaN
27-Aug-18,BOC,BOC Kenya Plc,53,72,94,94,94,94,NaN,NaN,"1,200",NaN
27-Aug-18,BAT,British American Tobacco Kenya Plc,305,545,605,605,605,618,-13,2.10%,200,NaN
27-Aug-18,CARB,Carbacid Investments Plc,7.1,9.4,11.05,12,11.25,11.9,-0.65,5.46%,"1,400",NaN
27-Aug-18,EABL,East African Breweries Ltd,135,222.25,191,195,194,205,-11,5.37%,600,NaN
27-Aug-18,FTGH,Flame Tree Group Holdings Ltd,0.76,3,3.7,3.9,3.85,3.9,-0.05,1.28%,"1,300",NaN
27-Aug-18,ORCH,Kenya Orchards Ltd,12.25,12.6,82,82,82,82,NaN,NaN,NaN,NaN
27-Aug-18,MSC,Mumias Sugar Company Ltd,0.27,0.38,0.7,0.8,0.75,0.75,NaN,NaN,"120,300",NaN
27-Aug-18,UNGA,Unga Group Ltd,26.1,36.5,41.75,41.75,41.75,40,1.75,4.38%,100,NaN
27-Aug-18,SCOM,Safaricom Plc,23.5,33.5,29,29.5,29,29,NaN,NaN,"1,647,000",NaN
27-Aug-18,FAHR,Stanlib Fahari Income-REIT,5.5,10,10.2,10.2,10.2,10.2,NaN,NaN,"4,700",NaN
27-Aug-18,GLD,ABSA NewGold ETF,"1,235.00","1,860.00","1,220.00","1,220.00","1,220.00","1,220.00",NaN,NaN,NaN,NaN
27-Aug-18,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,211.72,216.36,212.04,215.26,-3.22,1.50%,NaN,NaN
27-Aug-18,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,221.05,225.12,221.24,223.94,-2.7,1.21%,NaN,NaN
27-Aug-18,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","3,259.37","3,259.37","3,259.37","3,296.26",-36.89,1.12%,NaN,NaN
27-Aug-18,^N25I,NSE 25-Share Index,"2,943.60","4,207.90","4,372.10","4,372.10","4,372.10","4,443.70",-71.6,1.61%,NaN,NaN
27-Aug-18,^NASI,NSE All-Share Index,124.3,171.36,171.33,171.33,171.33,172.98,-1.65,0.95%,NaN,NaN
27-Aug-18,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,513.07","2,242.89","1,973.83","1,973.83","1,973.83","1,997.35",-23.52,1.18%,NaN,NaN
27-Aug-18,^ZKEQTU,Zamara Kenya Equity Index (USD),"1,225.28","1,905.40","1,685.14","1,685.14","1,685.14","1,706.92",-21.78,1.28%,NaN,NaN
28-Aug-18,EGAD,Eaagads Ltd,8.2,14,20,20,20,20,NaN,NaN,NaN,NaN
28-Aug-18,KUKZ,Kakuzi Plc,300,423.5,316,316,316,316,NaN,NaN,NaN,NaN
28-Aug-18,KAPC,Kapchorua Tea Kenya Plc,59,95,90,98,95,95,NaN,NaN,"1,700",NaN
28-Aug-18,LIMT,Limuru Tea Plc,385,475,500,500,500,500,NaN,NaN,NaN,NaN
28-Aug-18,SASN,Sasini Plc,14.8,19,21,21,21,21,NaN,NaN,NaN,NaN
28-Aug-18,WTK,Williamson Tea Kenya Plc,92,165,167,168,167,167,NaN,NaN,"10,700",NaN
28-Aug-18,CGEN,Car and General (K) Ltd,20,26,21,21,21,19.5,1.5,7.69%,300,NaN
28-Aug-18,ABSA,ABSA Bank Kenya Plc,9,14.2,11.6,11.75,11.65,11.6,0.05,0.43%,"138,400",NaN
28-Aug-18,COOP,Co-operative Bank of Kenya Ltd,10.5,17,16,16.55,16.35,15.95,0.4,2.51%,"407,600",NaN
28-Aug-18,DTK,Diamond Trust Bank Kenya Ltd,67.75,127,190,190,190,184,6,3.26%,400,NaN
28-Aug-18,EQTY,Equity Group Holdings Plc,30.5,55.5,49,49.5,49.25,49.25,NaN,NaN,"3,913,000",NaN
28-Aug-18,HFCK,HF Group Ltd,3.49,7.9,6.9,7.3,7,7.32,-0.32,4.37%,"97,100",NaN
28-Aug-18,IMH,I & M Holdings Plc,43.1,59,101,105,104.75,105,-0.25,0.24%,"20,400",52.38
28-Aug-18,KCB,KCB Group Plc,33.75,55.5,47,47.5,47,47.5,-0.5,1.05%,"1,308,600",NaN
28-Aug-18,NBK,National Bank of Kenya Ltd,3.4,4.33,5.75,6.1,5.75,5.85,-0.1,1.71%,"9,600",NaN
28-Aug-18,NCBA,NCBA Group Plc,24.9,40,31.5,32.5,31.65,32.45,-0.8,2.47%,"10,500",NaN
28-Aug-18,SBIC,Stanbic Holdings Plc,76.5,118.5,100,100,100,101,-1,0.99%,"6,100",NaN
28-Aug-18,SCBK,Standard Chartered Bank Kenya Ltd,159.5,220,202,205,202.25,204.5,-2.25,1.10%,"1,300",NaN
28-Aug-18,DCON,Deacons (East Africa) Plc,0.45,0.45,0.8,0.9,0.8,0.85,-0.05,5.88%,"18,800",NaN
28-Aug-18,EVRD,Eveready East Africa Ltd,0.75,1.28,1.35,1.4,1.35,1.35,NaN,NaN,900,NaN
28-Aug-18,XPRS,Express Kenya Plc,4,7.34,5,5,5,5,NaN,NaN,400,NaN
28-Aug-18,KQ,Kenya Airways Plc,0.8,5,10.45,10.85,10.6,10.55,0.05,0.47%,"33,400",NaN
28-Aug-18,LKL,Longhorn Publishers Plc,4.26,8.2,4.5,4.5,4.5,4.65,-0.15,3.23%,500,NaN
28-Aug-18,NBV,Nairobi Business Ventures Ltd,0.49,0.99,1.65,1.75,1.65,1.75,-0.1,5.71%,"14,800",NaN
28-Aug-18,NMG,Nation Media Group Plc,12,48.5,82,86,84,85.5,-1.5,1.75%,"13,000",NaN
28-Aug-18,SMER,Sameer Africa Plc,1.91,4.69,2.45,2.5,2.45,2.6,-0.15,5.77%,"1,888,400",NaN
28-Aug-18,SGL,Standard Group Plc,18,31,30.5,30.5,30.5,28.25,2.25,7.96%,300,NaN
28-Aug-18,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,23.5,23.5,23.5,23.5,NaN,NaN,"20,900",NaN
28-Aug-18,UCHM,Uchumi Supermarket Plc,0.23,0.4,1.35,1.45,1.4,1.4,NaN,NaN,"4,111,700",NaN
28-Aug-18,SCAN,WPP ScanGroup Plc,11,25,15.3,16.1,15.5,15.6,-0.1,0.64%,"935,500",NaN
28-Aug-18,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,NaN,NaN,NaN,NaN
28-Aug-18,BAMB,Bamburi Cement Ltd,26,120,181,181,181,181,NaN,NaN,100,NaN
28-Aug-18,CRWN,Crown Paints Kenya Plc,45,85,79,80,79,78.5,0.5,0.64%,"1,900",NaN
28-Aug-18,CABL,East African Cables Ltd,1.44,3.98,3.1,3.3,3.2,3.2,NaN,NaN,"1,400",NaN
28-Aug-18,PORT,East African Portland Cement Ltd,12.6,18.5,19,19,19,18.9,0.1,0.53%,"25,500",NaN
28-Aug-18,KENO,KenolKobil Ltd,12.8,23,17,17.25,17.15,17.2,-0.05,0.29%,"1,713,700",NaN
28-Aug-18,KEGN,Kenya Electricity Generating Company Plc,4,6.5,6.45,6.7,6.55,6.55,NaN,NaN,"141,800",NaN
28-Aug-18,KPLC-P4,KPLC-P4,5,5,5,5,5,5,NaN,NaN,NaN,NaN
28-Aug-18,KPLC-P7,KPLC-P7,6,6,6,6,6,6,NaN,NaN,NaN,NaN
28-Aug-18,KPLC,Kenya Power and Lighting Company Plc,1.63,4.1,5.75,5.95,5.8,5.85,-0.05,0.85%,"7,432,800",NaN
28-Aug-18,TOTL,Total Kenya Ltd,22,30,29.25,29.75,29.25,31,-1.75,5.65%,"1,200",NaN
28-Aug-18,UMME,Umeme Ltd,5.68,8.6,9.5,9.5,9.5,8.85,0.65,7.34%,"1,600",NaN
28-Aug-18,BRIT,Britam Holdings Plc,5.7,10.65,13.2,13.6,13.3,13.35,-0.05,0.37%,"32,000",NaN
28-Aug-18,CIC,CIC Insurance Group Ltd,2,3.65,4.3,4.65,4.5,4.6,-0.1,2.17%,"354,600",NaN
28-Aug-18,JUB,Jubilee Holdings Ltd,225,380,490,497,491,501,-10,2.00%,400,NaN
28-Aug-18,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,16.3,16.85,16.8,16.8,NaN,NaN,"329,100",4.2
28-Aug-18,LBTY,Liberty Kenya Holdings Ltd,6.8,11,13,13.3,13.15,13.45,-0.3,2.23%,"3,800",NaN
28-Aug-18,SLAM,Sanlam Kenya Plc,12.8,19.55,22.5,23.5,22.75,24,-1.25,5.21%,"9,900",NaN
28-Aug-18,CTUM,Centum Investment Company Plc,19.6,33.5,33.5,33.75,33.6,34.15,-0.55,1.61%,"15,700",NaN
28-Aug-18,HAFR,Home Afrika Ltd,0.3,0.69,0.7,0.75,0.7,0.7,NaN,NaN,"305,600",NaN
28-Aug-18,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",NaN,NaN,NaN,NaN
28-Aug-18,OCH,Olympia Capital Holdings Ltd,1.9,2.9,3.05,3.05,3.05,3.05,NaN,NaN,NaN,NaN
28-Aug-18,TCL,Trans-Century Plc,1.42,4,3.7,3.75,3.7,3.45,0.25,7.25%,500,NaN
28-Aug-18,NSE,Nairobi Securities Exchange Plc,6.5,13,16.5,17,16.7,17.05,-0.35,2.05%,"15,900",NaN
28-Aug-18,BOC,BOC Kenya Plc,53,72,94,94,94,94,NaN,NaN,200,NaN
28-Aug-18,BAT,British American Tobacco Kenya Plc,305,545,600,605,601,605,-4,0.66%,"2,400",NaN
28-Aug-18,CARB,Carbacid Investments Plc,7.1,9.4,11,11.05,11,11.25,-0.25,2.22%,"3,000",NaN
28-Aug-18,EABL,East African Breweries Ltd,135,222.25,194,195,194,194,NaN,NaN,"55,900",NaN
28-Aug-18,FTGH,Flame Tree Group Holdings Ltd,0.76,3,3.55,3.7,3.55,3.85,-0.3,7.79%,"9,000",NaN
28-Aug-18,ORCH,Kenya Orchards Ltd,12.25,12.6,82,82,82,82,NaN,NaN,NaN,NaN
28-Aug-18,MSC,Mumias Sugar Company Ltd,0.27,0.39,0.75,0.8,0.75,0.75,NaN,NaN,"169,900",NaN
28-Aug-18,UNGA,Unga Group Ltd,26.1,36.5,40,40,40,41.75,-1.75,4.19%,100,NaN
28-Aug-18,SCOM,Safaricom Plc,23.5,33.5,29,30.5,29.75,29,0.75,2.59%,"4,929,200",NaN
28-Aug-18,FAHR,Stanlib Fahari Income-REIT,5.5,10,10.2,10.25,10.2,10.2,NaN,NaN,"15,200",NaN
28-Aug-18,GLD,ABSA NewGold ETF,"1,235.00","1,835.00","1,175.00","1,175.00","1,175.00","1,220.00",-45,3.69%,100,NaN
28-Aug-18,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,211.82,214.02,212.62,212.04,0.58,0.27%,NaN,NaN
28-Aug-18,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,221.24,225.41,223.12,221.24,1.88,0.85%,NaN,NaN
28-Aug-18,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","3,253.09","3,253.09","3,253.09","3,259.37",-6.28,0.19%,NaN,NaN
28-Aug-18,^N25I,NSE 25-Share Index,"2,943.60","4,207.90","4,394.60","4,394.60","4,394.60","4,372.10",22.5,0.51%,NaN,NaN
28-Aug-18,^NASI,NSE All-Share Index,124.3,171.36,173.18,173.18,173.18,171.33,1.85,1.08%,NaN,NaN
28-Aug-18,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,513.07","2,242.89","1,980.85","1,980.85","1,980.85","1,973.83",7.02,0.36%,NaN,NaN
28-Aug-18,^ZKEQTU,Zamara Kenya Equity Index (USD),"1,225.28","1,905.40","1,691.14","1,691.14","1,691.14","1,685.14",6,0.36%,NaN,NaN
29-Aug-18,EGAD,Eaagads Ltd,8.2,14,20,20,20,20,NaN,NaN,NaN,NaN
29-Aug-18,KUKZ,Kakuzi Plc,300,423.5,316,316,316,316,NaN,NaN,NaN,NaN
29-Aug-18,KAPC,Kapchorua Tea Kenya Plc,59,95,95,95,95,95,NaN,NaN,800,NaN
29-Aug-18,LIMT,Limuru Tea Plc,385,475,500,500,500,500,NaN,NaN,100,NaN
29-Aug-18,SASN,Sasini Plc,14.8,19,21,21,21,21,NaN,NaN,"2,300",NaN
29-Aug-18,WTK,Williamson Tea Kenya Plc,92,165,167,168,167,167,NaN,NaN,"5,800",NaN
29-Aug-18,CGEN,Car and General (K) Ltd,20,26,19.5,19.5,19.5,21,-1.5,7.14%,"1,000",NaN
29-Aug-18,ABSA,ABSA Bank Kenya Plc,9,14.2,11.6,11.8,11.65,11.65,NaN,NaN,"790,400",NaN
29-Aug-18,COOP,Co-operative Bank of Kenya Ltd,10.5,17,16.2,16.85,16.5,16.35,0.15,0.92%,"467,800",NaN
29-Aug-18,DTK,Diamond Trust Bank Kenya Ltd,67.75,127,190,190,190,190,NaN,NaN,"36,500",NaN
29-Aug-18,EQTY,Equity Group Holdings Plc,30.5,55.5,48.5,49.25,48.75,49.25,-0.5,1.02%,"1,946,700",NaN
29-Aug-18,HFCK,HF Group Ltd,3.49,7.9,7,7.5,7.08,7,0.08,1.14%,"121,700",NaN
29-Aug-18,IMH,I & M Holdings Plc,43.1,59,100,100,100,104.75,-4.75,4.53%,"4,900",50
29-Aug-18,KCB,KCB Group Plc,33.75,55.5,46.75,47.25,47,47,NaN,NaN,"1,462,200",NaN
29-Aug-18,NBK,National Bank of Kenya Ltd,3.4,4.33,5.2,6.1,5.25,5.75,-0.5,8.70%,"10,300",NaN
29-Aug-18,NCBA,NCBA Group Plc,24.9,40,31.25,31.5,31.45,31.65,-0.2,0.63%,"28,500",NaN
29-Aug-18,SBIC,Stanbic Holdings Plc,76.5,118.5,100,101,100,100,NaN,NaN,"1,000",NaN
29-Aug-18,SCBK,Standard Chartered Bank Kenya Ltd,160,220,202,208,203.25,202.25,1,0.49%,"22,500",NaN
29-Aug-18,DCON,Deacons (East Africa) Plc,0.45,0.45,0.8,0.8,0.8,0.8,NaN,NaN,"30,900",NaN
29-Aug-18,EVRD,Eveready East Africa Ltd,0.75,1.28,1.35,1.35,1.35,1.35,NaN,NaN,200,NaN
29-Aug-18,XPRS,Express Kenya Plc,4,7.34,5,5,5,5,NaN,NaN,"2,000",NaN
29-Aug-18,KQ,Kenya Airways Plc,0.8,5,10.45,10.85,10.65,10.6,0.05,0.47%,"57,000",NaN
29-Aug-18,LKL,Longhorn Publishers Plc,4.26,8.2,4.5,4.5,4.5,4.5,NaN,NaN,100,NaN
29-Aug-18,NBV,Nairobi Business Ventures Ltd,0.49,0.99,1.75,1.75,1.75,1.65,0.1,6.06%,"1,400",NaN
29-Aug-18,NMG,Nation Media Group Plc,12.5,49,82,85,82,84,-2,2.38%,"11,600",NaN
29-Aug-18,SMER,Sameer Africa Plc,1.91,4.69,2.4,2.5,2.4,2.45,-0.05,2.04%,"22,100",NaN
29-Aug-18,SGL,Standard Group Plc,18,31,28.25,30.5,28.25,30.5,-2.25,7.38%,"1,300",NaN
29-Aug-18,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,23.5,23.5,23.5,23.5,NaN,NaN,NaN,NaN
